"epoch_mjd","a","e","i","om","w","ma"
60400,5.216,0.0143,30.29,295.94,118.64,58.40
60400,5.108,0.0486,29.24,192.76,217.44,62.30
60400,5.201,0.1028,21.87,292.64,51.46,120.67
60400,5.221,0.0046,20.70,306.40,87.77,59.83
60400,5.198,0.1125,13.03,113.31,293.04,52.01
60400,5.181,0.0661,4.36,59.37,295.74,121.19
60400,5.201,0.2017,1.29,207.74,123.15,141.58
58695,5.038,0.0646,8.61,126.29,273.23,276.14
60400,5.121,0.0492,7.43,319.74,161.67,332.90
60400,5.161,0.0708,3.79,238.67,190.10,26.03
60400,5.225,0.0921,32.49,166.28,250.03,49.32
60400,5.195,0.0081,13.32,135.01,225.20,90.12
60400,5.198,0.0470,10.80,306.53,108.72,38.45
60400,5.171,0.0807,27.25,172.25,270.36,11.55
60400,5.212,0.0602,38.07,162.04,294.79,2.71
60400,5.183,0.0718,8.11,336.71,80.18,42.26
60400,5.229,0.0680,31.35,195.73,203.61,69.09
60400,5.128,0.0605,7.93,165.37,222.45,70.37
60400,5.243,0.0366,17.87,216.48,118.19,124.69
60400,5.172,0.0694,9.36,168.67,231.93,58.73
60400,5.171,0.1387,5.97,101.07,298.79,63.46
60400,5.166,0.1564,22.13,101.13,346.91,34.97
60400,5.244,0.0816,7.59,279.00,141.78,39.77
60400,5.167,0.0948,17.93,266.91,220.28,352.93
60400,5.139,0.0722,1.82,251.16,130.01,81.21
60400,5.113,0.0820,6.56,317.58,83.88,61.26
60400,5.131,0.0531,7.80,161.41,186.76,119.99
60400,5.099,0.0401,12.74,141.60,241.15,95.79
60400,5.249,0.1102,19.85,261.79,176.62,28.43
60400,5.233,0.0563,20.03,181.90,136.42,147.64
60400,5.175,0.0958,4.78,206.42,235.28,21.82
60400,5.169,0.0748,9.48,161.03,239.14,59.54
60400,5.196,0.0896,16.83,122.52,295.73,41.59
60400,5.244,0.0271,8.94,171.58,206.95,78.24
60400,5.233,0.0868,16.71,143.49,175.45,147.84
60400,5.125,0.0647,10.16,339.81,290.66,195.86
60400,5.147,0.0716,11.28,165.60,203.62,112.72
60400,5.235,0.0221,10.30,93.30,333.19,38.06
60400,5.228,0.1016,17.01,68.87,289.51,131.52
60400,5.22,0.1310,11.22,326.11,31.43,128.63
60400,5.214,0.1157,7.13,168.76,189.50,101.54
60400,5.182,0.0337,2.78,78.00,318.63,65.53
60400,5.191,0.0774,10.23,120.91,300.24,58.94
60400,5.113,0.0985,7.27,5.30,47.69,64.67
60400,5.185,0.0668,14.29,256.19,113.52,110.61
60400,5.27,0.0194,18.77,268.18,50.53,152.13
60400,5.156,0.0520,2.79,255.76,114.48,107.51
60400,5.266,0.1194,7.91,124.21,203.41,153.09
60400,5.214,0.1855,6.16,200.07,159.61,119.51
60400,5.123,0.0352,24.16,168.53,247.06,67.18
60400,5.231,0.0506,20.66,351.56,14.36,117.36
60400,5.184,0.0538,8.65,183.48,202.76,93.69
60400,5.239,0.0671,8.24,301.97,53.43,125.96
60400,5.257,0.0342,46.90,329.58,78.25,57.45
60400,5.156,0.0277,24.46,352.75,19.69,110.84
60400,5.238,0.0844,21.22,164.04,146.44,169.79
60400,5.221,0.0846,7.04,105.81,206.75,161.54
60400,5.3,0.0924,10.58,144.30,279.91,62.34
60400,5.19,0.1090,19.43,346.48,319.08,167.68
60400,5.252,0.0278,11.40,185.64,247.91,43.47
60400,5.229,0.0793,6.35,178.63,233.20,68.60
60400,5.244,0.1093,16.32,132.51,260.13,87.10
60400,5.183,0.1710,8.74,2.91,335.11,141.37
60400,5.154,0.0955,16.40,12.11,38.48,83.45
60400,5.167,0.0646,4.93,222.02,107.43,141.59
60400,5.217,0.0129,8.47,81.74,294.88,112.06
60400,5.126,0.0846,8.38,146.78,203.75,135.80
60400,5.232,0.0301,11.30,163.41,138.22,172.95
60400,5.201,0.0316,11.50,161.77,230.66,88.42
60400,5.062,0.0454,10.99,119.53,288.08,81.34
60400,5.1,0.0775,9.24,170.79,188.83,129.95
60400,5.214,0.0594,9.96,132.46,277.80,53.19
60400,5.146,0.0176,8.70,107.86,262.18,90.44
60400,5.201,0.0767,11.08,174.86,226.75,75.62
60400,5.271,0.0433,20.38,344.85,7.81,111.37
60400,5.225,0.0975,6.21,174.36,237.00,66.65
60400,5.246,0.0758,8.54,116.78,290.00,75.98
60400,5.25,0.0114,17.41,276.86,100.14,102.14
60400,5.214,0.0885,15.47,344.08,60.95,74.29
60400,5.145,0.0324,12.50,279.73,126.69,74.64
60400,5.189,0.0921,18.20,272.56,136.83,76.46
60400,5.171,0.0665,5.94,306.03,83.60,95.75
60400,5.255,0.0273,7.20,58.37,348.59,70.75
60400,5.241,0.0871,8.51,97.24,1.24,29.39
60400,5.245,0.0450,4.21,25.47,1.38,97.01
60400,5.177,0.0419,5.24,327.22,55.84,96.96
60400,5.22,0.0844,11.49,114.81,291.54,59.86
60400,5.222,0.1198,8.02,49.05,322.18,100.09
60400,5.204,0.0270,4.32,276.24,76.99,119.68
60400,5.214,0.0792,10.05,131.87,315.24,17.68
60400,5.146,0.0873,19.51,166.66,224.11,94.41
60400,5.255,0.0423,11.75,327.06,62.40,88.13
60400,5.192,0.0848,16.98,200.03,190.62,104.12
60400,5.212,0.1012,10.08,137.79,208.95,139.90
60400,5.182,0.0744,10.42,241.83,224.89,13.90
60400,5.245,0.0350,11.37,319.37,332.68,187.16
60400,5.196,0.0919,8.04,34.53,6.22,96.20
58711,5.211,0.0447,10.33,95.46,289.65,299.02
60400,5.232,0.0547,15.98,315.95,85.70,81.78
60400,5.187,0.0966,8.18,342.18,13.17,112.86
60400,5.227,0.0470,17.43,333.80,51.73,90.96
60400,5.187,0.0455,32.97,241.59,171.91,69.49
60400,5.171,0.0345,31.84,236.29,249.29,354.59
60400,5.208,0.0627,30.89,222.33,176.91,74.98
60400,5.19,0.0047,13.72,327.43,49.33,129.50
58728,5.129,0.1186,0.86,156.25,181.84,354.75
60400,5.245,0.1014,12.64,146.32,186.32,135.61
58728,5.21,0.1079,18.08,333.44,78.72,289.77
60400,5.249,0.0556,8.07,160.03,40.04,262.34
58726,5.152,0.0471,11.88,155.32,174.36,359.29
60400,5.251,0.0811,11.56,321.68,153.00,356.78
60400,5.306,0.0645,5.59,332.04,60.09,76.92
60400,5.14,0.0998,6.18,319.20,95.83,64.41
60400,5.291,0.0879,6.65,345.25,73.74,56.04
60400,5.19,0.0484,9.03,326.23,89.32,95.89
60400,5.262,0.0381,7.23,321.17,309.69,192.92
60400,5.336,0.0563,1.05,151.35,253.52,66.72
58727,5.46,0.1338,7.40,327.60,55.13,320.59
60400,5.317,0.0653,6.61,162.81,282.57,24.17
58727,5.01,0.0566,17.39,148.51,147.37,31.55
58727,5.006,0.0353,9.96,148.17,82.80,96.83
58726,5.318,0.0859,7.77,156.32,202.41,335.64
60400,5.244,0.0667,9.34,159.25,322.30,346.08
60400,5.187,0.0614,3.50,162.31,245.81,70.13
60400,5.148,0.0190,10.23,336.90,50.62,86.16
60400,5.118,0.0151,6.61,328.35,178.90,323.16
60400,5.345,0.0527,1.41,332.41,84.60,51.52
60400,5.219,0.1212,6.51,161.67,220.27,96.32
60400,5.135,0.0742,6.27,328.38,135.52,16.02
60400,5.226,0.0504,25.86,152.69,200.31,106.67
60400,5.287,0.0624,1.59,243.31,189.48,38.64
60400,5.243,0.0909,3.35,314.87,83.57,80.68
60400,5.223,0.0469,7.92,307.64,101.48,62.66
60400,5.188,0.1067,21.72,145.62,280.68,54.35
60400,5.271,0.0928,8.17,156.33,259.25,59.52
60400,5.151,0.0385,6.76,137.27,266.72,71.02
60400,5.142,0.0195,6.49,335.38,332.90,161.32
60400,5.162,0.0424,11.93,154.10,330.89,346.90
58726,5.32,0.0632,8.18,154.93,196.43,341.01
58726,4.996,0.0358,8.34,145.46,30.37,149.30
60400,5.276,0.0413,0.81,311.09,145.86,12.80
58726,4.845,0.1926,9.73,142.64,30.38,148.62
58727,4.987,0.0271,16.26,148.99,331.11,212.29
58725,5.057,0.0620,9.19,160.01,18.43,168.25
60400,5.135,0.0277,6.11,317.33,189.57,323.54
60400,5.138,0.0925,6.06,282.25,172.75,12.56
60400,5.216,0.0891,0.94,77.47,327.76,70.16
60400,5.119,0.0333,6.25,310.21,183.94,339.33
60400,5.257,0.0672,7.70,131.59,339.69,0.25
60400,5.12,0.0178,9.66,149.11,261.09,63.23
60400,5.143,0.0413,5.23,161.32,266.75,46.46
60400,5.14,0.0993,6.44,330.07,105.21,45.69
60400,5.297,0.0901,6.57,343.51,104.50,24.35
58725,5.262,0.1148,10.77,331.64,9.63,351.15
60400,5.177,0.0697,4.97,322.63,9.60,137.81
58725,5.209,0.0831,3.08,321.74,44.01,331.01
58726,5.121,0.1625,7.38,139.46,39.56,137.94
58726,4.904,0.0516,9.10,327.82,212.81,144.20
58725,5.225,0.0871,9.25,331.84,59.28,308.57
60400,5.211,0.1041,4.60,133.85,248.17,92.59
58751,5.429,0.1717,13.42,355.70,295.02,43.98
58725,4.89,0.1065,0.27,359.98,182.93,137.04
58725,4.806,0.2739,7.12,141.41,31.26,139.07
58725,4.966,0.2367,7.84,332.10,207.73,129.19
60400,5.148,0.0958,6.16,319.18,122.31,41.42
58725,5.193,0.0816,23.90,151.52,48.36,120.31
58725,4.888,0.1354,7.95,329.08,229.04,121.99
58726,5.053,0.0819,9.95,155.22,353.49,179.74
58726,5.057,0.0858,10.57,144.63,42.63,135.50
58726,5.14,0.1038,15.99,150.70,232.13,316.61
58726,5.086,0.0681,13.59,329.81,206.62,149.68
58726,5.312,0.1387,13.92,324.29,51.26,325.83
58725,5.071,0.0608,5.78,323.50,48.29,321.71
58725,4.866,0.1196,9.46,324.16,224.91,129.40
58726,4.931,0.2400,12.55,150.61,18.53,151.05
58725,5.108,0.0775,10.55,150.71,17.36,157.45
60400,5.257,0.0552,19.16,91.51,292.27,110.97
60400,5.173,0.0728,17.94,331.88,43.38,110.85
60400,5.194,0.0521,3.08,89.86,273.72,148.71
60400,5.239,0.1336,8.28,314.99,23.13,145.93
60400,5.208,0.0880,9.95,357.42,3.60,135.52
60400,5.293,0.1114,15.51,13.27,358.69,119.42
60400,5.249,0.0331,8.62,234.58,120.30,123.96
60400,5.233,0.0765,5.44,66.91,321.17,124.41
60400,5.236,0.0881,8.63,121.29,286.27,89.10
60400,5.147,0.0522,4.04,112.24,293.75,84.78
60400,5.212,0.0849,9.19,137.44,240.94,102.26
60400,5.176,0.0893,7.39,318.53,94.86,70.92
58732,5.359,0.0542,4.50,159.46,219.35,329.82
60400,5.175,0.0419,6.87,347.11,160.41,340.17
60400,5.301,0.0890,7.98,159.79,258.03,60.44
58728,5.191,0.0850,7.09,352.87,291.26,53.37
60400,5.22,0.0311,4.72,154.00,189.34,140.18
58728,5.165,0.1172,2.70,159.78,254.20,303.64
58728,5.039,0.0594,1.12,86.76,177.93,74.04
60400,5.299,0.0847,7.98,9.77,42.44,66.43
60400,5.229,0.0431,10.80,186.85,166.00,132.52
60400,5.108,0.0207,8.90,17.36,84.41,26.56
60400,5.141,0.0036,7.63,171.11,105.84,200.29
58727,5.377,0.1319,0.71,99.91,326.19,293.73
58727,5.489,0.2474,10.01,162.87,95.25,59.99
60400,5.209,0.0975,18.98,342.90,103.84,36.71
60400,5.176,0.0507,4.85,223.78,135.07,151.14
60400,5.152,0.1032,13.61,0.44,346.31,136.59
60400,5.18,0.0984,12.54,359.59,14.66,107.01
60400,5.239,0.0294,15.86,30.92,333.46,135.33
60400,4.675,0.2702,5.86,172.38,226.97,156.33
58750,5.206,0.1605,5.64,127.05,118.44,81.34
60400,5.27,0.0462,24.96,46.39,352.61,98.93
60400,5.164,0.0686,5.18,76.97,307.74,98.75
60400,5.231,0.0291,17.98,45.27,3.09,86.53
60400,5.167,0.1349,10.41,39.72,18.75,72.63
60400,5.254,0.0967,8.37,100.80,278.17,100.90
60400,5.189,0.0684,7.95,4.50,55.60,70.14
60400,5.258,0.1154,13.53,112.21,330.94,46.19
60400,5.179,0.0235,1.04,15.05,118.87,353.28
60400,5.132,0.0642,8.42,91.46,314.26,80.26
60400,5.227,0.0751,8.51,142.54,248.83,98.58
60400,5.226,0.0544,14.69,77.78,343.32,76.77
60400,5.225,0.0104,6.99,198.71,115.31,178.71
60400,5.183,0.0562,24.70,299.96,285.77,249.88
60400,5.135,0.0697,8.86,93.11,297.82,91.26
60400,5.209,0.0808,11.06,30.02,70.02,29.04
60400,5.188,0.0629,12.82,262.08,139.13,107.55
60400,5.171,0.0032,18.51,26.53,126.76,343.43
60400,5.183,0.0563,12.27,106.48,286.65,109.15
60400,5.233,0.0105,42.50,229.69,184.35,91.54
60400,5.25,0.2508,19.47,240.57,143.83,138.76
58794,5.259,0.0671,3.60,223.30,198.60,305.96
58793,5.178,0.0359,6.86,204.33,276.89,243.09
60400,5.266,0.0226,27.93,240.21,161.50,88.47
58798,5.255,0.0807,9.76,201.00,235.21,294.98
58801,5.12,0.0215,4.90,209.24,203.25,311.08
60400,5.175,0.2107,12.69,81.54,33.04,134.06
60400,5.141,0.0322,17.25,275.38,18.64,41.53
60400,5.243,0.1429,15.23,313.83,1.60,3.81
60400,5.221,0.1419,7.23,207.11,77.58,54.77
60400,5.217,0.0761,2.35,231.00,89.08,9.42
60400,5.273,0.0723,28.54,214.62,87.88,41.07
60400,5.199,0.0757,13.81,11.60,270.84,44.73
60400,5.262,0.0732,26.97,13.85,315.33,358.77
60400,5.135,0.0663,27.92,132.14,172.27,43.87
60400,5.17,0.0944,20.61,31.16,203.39,101.73
60400,5.171,0.1519,19.94,44.50,241.32,66.63
60400,5.235,0.1179,6.16,111.40,105.33,120.38
60400,5.159,0.0493,33.70,168.35,138.54,16.69
60400,5.177,0.0281,24.66,143.13,178.70,12.02
60400,5.112,0.0590,9.13,163.80,173.87,10.58
60400,5.159,0.1063,10.45,176.86,129.57,46.22
60400,5.176,0.0662,28.61,305.18,47.58,337.51
60400,5.18,0.0676,23.38,36.50,237.99,68.15
60400,5.236,0.0677,19.19,36.80,203.07,108.59
60400,5.258,0.1329,21.77,45.85,244.95,57.79
60400,5.22,0.0973,8.72,35.62,284.19,12.92
60400,5.167,0.0985,13.91,76.31,186.53,73.81
60400,5.185,0.0272,41.49,75.67,223.21,31.88
60400,5.187,0.0497,7.40,34.69,306.78,346.29
60400,5.184,0.1052,19.01,165.03,99.17,90.85
60400,5.189,0.0825,30.96,132.38,184.74,34.94
60400,5.177,0.0557,29.46,114.01,172.42,55.26
60400,5.153,0.0789,28.94,134.73,170.00,52.06
60400,5.168,0.0549,29.87,202.53,78.64,68.71
60400,5.137,0.0400,10.51,72.54,237.59,31.26
60400,5.269,0.1227,13.20,95.31,231.12,32.01
60400,5.304,0.0573,22.39,92.83,187.97,72.34
60400,5.246,0.0715,11.56,78.94,149.19,119.40
60400,5.224,0.0613,27.50,202.23,103.69,60.18
60400,5.176,0.0567,11.02,179.29,162.82,16.59
60400,5.252,0.1233,10.65,120.80,156.64,85.43
60400,5.212,0.0620,25.79,71.86,286.33,355.35
60400,5.244,0.1185,8.99,38.23,223.17,91.52
60400,5.2,0.0979,22.00,239.58,48.73,74.87
60400,5.16,0.0821,13.42,98.30,147.57,113.41
60400,5.212,0.0862,35.68,94.16,131.46,126.07
60400,5.24,0.0794,28.80,110.04,194.78,61.02
60400,5.161,0.0732,32.15,95.43,203.66,61.23
60400,5.159,0.0552,29.11,112.67,232.15,23.51
60400,5.322,0.0070,20.47,125.42,222.65,7.23
60400,5.144,0.0179,9.69,157.22,171.19,15.06
60400,5.257,0.1413,25.46,139.93,185.50,30.57
60400,5.245,0.0561,27.14,176.29,109.92,85.45
60400,5.321,0.0387,27.75,174.77,171.38,355.38
60400,5.173,0.0938,39.30,90.37,211.94,45.85
60400,5.205,0.0552,26.93,117.94,153.49,75.03
60400,5.221,0.0168,30.11,167.15,135.07,50.86
60400,5.199,0.0176,24.74,63.29,219.87,66.03
60400,5.12,0.0867,13.70,221.63,83.55,39.13
60400,5.171,0.0925,13.02,211.37,83.15,43.45
60400,5.138,0.0381,22.13,30.27,193.52,117.55
60400,5.285,0.0937,16.70,59.69,256.05,36.47
60400,5.219,0.0450,24.01,237.98,75.29,41.66
60400,5.196,0.0469,29.51,106.87,183.04,76.39
60400,5.204,0.0996,24.99,166.45,136.90,56.90
60400,5.189,0.1087,19.63,133.22,131.37,91.96
60400,5.198,0.0805,9.77,8.59,254.04,79.42
60400,5.201,0.0732,30.89,90.83,205.97,50.30
60400,5.177,0.0833,27.05,120.60,155.55,77.22
60400,5.142,0.0315,30.92,107.28,254.67,344.43
60400,5.204,0.1522,12.83,92.02,163.46,83.23
60400,5.232,0.1007,15.51,175.46,155.79,15.53
60400,5.206,0.0752,30.09,98.66,202.50,58.90
60400,5.23,0.0972,28.67,145.47,179.38,45.36
60400,5.288,0.0799,28.71,118.97,186.80,51.35
60400,5.105,0.0911,25.79,123.65,126.32,107.63
60400,5.262,0.0732,29.05,177.07,136.58,44.21
60400,5.188,0.0446,29.63,200.90,82.88,64.84
60400,5.142,0.0544,5.69,137.96,170.99,43.07
60400,5.19,0.0819,16.98,54.81,161.43,134.59
60400,5.209,0.0881,20.81,124.12,93.77,120.76
60400,5.285,0.0772,10.55,122.14,122.43,98.22
60400,5.235,0.1064,13.75,140.71,155.59,65.40
60400,5.236,0.0192,6.98,66.21,237.11,39.63
60400,5.232,0.0833,15.23,61.99,226.31,65.25
60400,5.234,0.1446,4.54,229.50,52.27,68.25
60400,5.209,0.0839,43.59,75.08,175.40,103.58
60400,5.259,0.0654,22.48,100.04,184.08,73.01
60400,5.218,0.1307,23.84,129.60,129.41,95.57
60400,5.15,0.1332,6.69,21.19,232.61,90.20
60400,5.283,0.0549,28.73,135.05,122.65,89.03
60400,5.263,0.0348,29.87,97.57,186.07,71.36
60400,5.315,0.0497,26.41,168.99,196.66,343.55
60400,5.191,0.1411,27.80,84.35,248.27,18.54
60400,5.312,0.0958,22.20,145.01,169.32,37.91
60400,5.22,0.1193,8.01,98.28,198.10,46.82
60400,5.192,0.0811,23.43,219.88,73.73,58.97
60400,5.272,0.0609,23.65,226.31,98.36,28.09
60400,5.142,0.0627,6.16,217.76,65.41,49.76
60400,5.275,0.1009,24.87,20.64,308.65,12.67
60400,5.235,0.1024,4.60,45.85,222.72,74.48
60400,5.191,0.0728,20.02,124.82,99.54,119.81
60400,5.217,0.0323,9.03,258.14,143.62,294.67
60400,5.132,0.0591,17.33,59.50,161.93,114.67
60400,5.239,0.1219,24.56,101.59,192.62,60.92
60400,5.258,0.0749,31.45,139.51,163.61,36.37
60400,5.238,0.0741,24.97,36.90,255.97,45.97
60400,5.211,0.0145,24.79,154.91,116.98,74.02
60400,5.322,0.0808,9.38,52.57,241.98,64.12
60400,5.201,0.0778,25.73,122.02,146.77,82.68
60400,5.308,0.0933,8.13,79.03,253.37,12.96
60400,5.307,0.0188,27.54,50.02,262.99,25.71
60400,5.213,0.0019,13.76,60.91,91.09,187.11
60400,5.259,0.1663,15.76,141.89,154.92,62.96
60400,5.252,0.1036,15.74,243.83,26.99,71.86
60400,5.267,0.0451,30.69,54.46,223.05,71.63
60400,5.116,0.0772,32.15,73.99,231.73,53.27
60400,5.175,0.1061,23.39,210.80,76.18,65.12
60400,5.143,0.0263,30.61,30.35,307.59,5.62
60400,5.201,0.1515,23.24,235.22,44.30,70.01
60400,5.145,0.0721,24.94,20.62,338.10,347.50
60400,5.219,0.0574,24.28,28.56,223.80,86.07
60400,5.242,0.0193,34.63,52.55,234.08,58.21
60400,5.141,0.0310,10.90,174.17,111.44,52.48
60400,5.252,0.0939,13.59,63.40,220.80,62.31
60400,5.184,0.0420,26.40,160.91,187.97,359.21
60400,5.193,0.0674,17.26,146.60,161.45,51.43
60400,5.195,0.0936,12.26,92.84,190.29,73.34
60400,5.263,0.0904,10.78,247.39,61.18,48.52
60400,5.23,0.1243,9.61,161.46,100.36,97.88
60400,5.29,0.0514,26.17,169.04,87.08,94.92
60400,5.231,0.0778,29.51,172.41,146.11,35.94
60400,5.198,0.1339,35.17,82.85,175.26,89.93
60400,5.178,0.0607,25.05,93.07,213.33,58.64
60400,5.237,0.0583,24.64,169.75,99.95,79.89
60400,5.169,0.0642,14.15,248.58,52.79,49.16
60400,5.27,0.0249,33.24,58.28,238.73,54.87
60400,5.155,0.0329,26.65,235.52,47.09,63.08
60400,5.262,0.0648,9.82,51.23,244.79,57.73
60400,5.175,0.1021,17.92,134.67,112.21,116.02
60400,5.127,0.0980,21.29,40.82,270.92,35.05
60400,5.234,0.0856,18.46,236.11,52.28,55.80
60400,5.19,0.0609,5.49,162.69,115.19,71.59
60400,5.164,0.0096,18.74,37.39,207.50,91.72
60400,5.124,0.0506,18.10,136.34,154.45,55.75
60400,5.161,0.0439,31.72,71.94,210.81,65.82
60400,5.155,0.1278,11.61,82.79,212.12,53.47
60400,5.294,0.0397,23.49,237.51,31.26,63.53
60400,5.152,0.0256,22.92,227.52,62.20,47.16
60400,5.244,0.0609,27.92,192.55,95.03,73.88
60400,5.344,0.0903,14.54,184.11,55.59,103.32
60400,5.163,0.0606,28.56,67.11,215.73,67.34
60400,5.133,0.1015,27.59,168.42,121.39,67.97
60400,5.096,0.0693,28.19,174.34,174.47,14.18
60400,5.091,0.0573,0.81,212.38,104.90,29.32
60400,5.267,0.0671,32.23,158.40,148.23,46.04
60400,5.162,0.0908,31.80,185.28,107.84,68.56
60400,5.117,0.0090,9.37,156.97,303.24,214.38
60400,5.149,0.0683,30.30,217.13,110.61,18.50
60400,5.122,0.0438,26.91,211.13,95.37,29.44
60400,5.224,0.0335,30.89,47.26,229.35,66.82
60400,5.12,0.0768,31.80,162.28,175.15,20.28
60400,5.308,0.0531,29.58,42.67,239.37,55.99
60400,5.246,0.0404,11.76,101.01,248.85,359.66
60400,5.175,0.0451,14.35,212.04,72.30,43.48
60400,5.203,0.0468,32.28,103.42,159.53,82.09
60400,5.277,0.1175,14.76,207.43,78.91,52.69
60400,5.23,0.0822,8.18,120.11,202.27,16.28
60400,5.189,0.0242,5.05,121.96,191.96,5.76
60400,5.268,0.1533,9.59,212.28,84.58,49.21
60400,5.222,0.0637,30.50,210.25,86.71,33.06
60400,5.22,0.0927,26.05,136.26,173.21,42.17
60400,5.225,0.0756,29.82,96.53,229.45,13.40
60400,5.143,0.0425,27.33,194.86,96.08,30.13
60400,5.159,0.0592,12.42,22.06,275.69,23.70
60400,5.191,0.1020,29.57,78.28,204.17,47.71
60400,5.225,0.0822,7.73,242.59,55.68,30.11
60400,5.182,0.0945,17.34,234.17,16.84,89.73
60400,5.21,0.0327,29.55,230.44,95.91,11.27
60400,5.159,0.1076,8.81,215.54,80.68,45.14
60400,5.172,0.1027,12.71,205.49,117.34,18.00
60400,5.225,0.1042,21.69,221.27,70.57,51.42
60400,5.183,0.1119,4.17,80.58,195.49,54.04
60400,5.226,0.0371,12.36,113.23,164.65,52.47
60400,5.106,0.0563,8.88,200.26,103.14,44.23
60400,5.321,0.0159,26.35,192.77,91.78,60.86
60400,5.197,0.1295,18.28,210.15,79.04,62.92
60400,5.182,0.0833,15.20,131.00,161.52,52.98
60400,5.188,0.1245,15.64,171.04,96.02,77.87
60400,5.276,0.0423,23.85,156.01,163.14,27.08
60400,5.173,0.0548,26.23,215.26,136.87,330.72
60400,5.249,0.1186,9.90,187.16,137.20,29.91
60400,5.167,0.0478,12.49,64.93,213.64,54.81
60400,5.268,0.0943,19.93,80.85,219.01,38.62
60400,5.189,0.0265,29.48,214.05,103.33,26.30
60400,5.077,0.0318,26.60,233.41,72.22,39.87
60400,5.193,0.0988,39.40,125.61,167.51,59.16
60400,5.217,0.0725,32.84,160.64,171.28,5.04
60400,5.178,0.1366,28.76,180.40,121.21,55.83
60400,5.204,0.0720,7.52,160.20,62.31,118.22
60400,5.257,0.0946,19.34,53.97,295.03,346.32
58961,5.262,0.0722,29.26,45.89,247.67,290.74
60400,5.183,0.1095,3.95,255.05,63.73,23.57
60400,5.121,0.0646,17.72,227.07,75.74,42.47
60400,5.153,0.1167,1.19,172.06,147.34,28.56
60400,5.17,0.0736,24.92,28.30,348.32,320.17
60400,5.18,0.0422,7.11,271.75,265.22,160.00
60400,5.1,0.0315,8.43,200.61,59.69,78.22
60400,5.157,0.0499,11.39,216.22,113.90,18.56
60400,5.148,0.1638,1.85,7.16,266.39,69.46
60400,5.185,0.1139,32.40,91.64,256.48,13.80
60400,5.125,0.0969,28.63,137.32,196.41,27.15
60400,5.24,0.1109,14.11,205.34,54.69,84.36
60400,5.285,0.1589,2.62,322.48,303.82,81.79
60400,5.212,0.0582,15.14,130.01,136.70,84.46
60400,5.116,0.0643,6.93,285.38,31.57,15.09
60400,5.148,0.1335,12.95,255.22,73.10,23.54
60400,5.113,0.0300,16.50,160.07,190.34,8.04
60400,5.169,0.1423,8.28,186.70,107.45,60.70
60400,5.198,0.0673,23.65,176.76,136.75,53.99
60400,5.224,0.0620,11.89,149.74,161.57,43.22
60400,5.164,0.1477,22.11,148.17,139.79,69.59
60400,5.205,0.0521,15.51,214.56,110.56,8.34
60400,5.178,0.0734,0.74,223.24,109.87,1.29
60400,5.111,0.0635,25.58,121.33,165.55,77.10
60400,5.172,0.1036,6.21,70.63,227.18,50.72
60400,5.26,0.1242,26.03,105.20,157.01,81.52
60400,5.141,0.0060,18.67,231.84,308.71,152.92
60400,5.247,0.0759,30.57,62.97,241.03,51.57
60400,5.182,0.1316,19.27,54.33,254.46,48.68
60400,5.155,0.0736,29.91,50.64,289.24,10.05
58963,5.277,0.1061,32.04,26.03,254.03,298.46
60400,5.277,0.0419,8.54,23.76,243.01,69.59
60400,5.244,0.1323,9.17,73.02,217.15,66.74
60400,5.214,0.0294,24.96,82.03,178.61,87.48
60400,5.199,0.0955,8.80,155.82,133.45,66.54
60400,5.281,0.0297,31.30,172.33,111.23,60.67
60400,5.127,0.0568,7.14,25.34,329.33,342.21
60400,5.193,0.0421,6.51,282.19,29.22,25.55
60400,5.317,0.0687,2.56,221.84,128.82,345.04
60400,5.135,0.1834,11.16,244.84,85.59,24.54
60400,5.279,0.0945,8.19,12.26,298.10,26.74
60400,5.2,0.1065,18.54,129.52,190.81,31.85
60400,5.228,0.1462,8.84,57.49,243.79,52.89
60400,5.128,0.1158,15.95,2.41,291.10,43.42
60400,5.185,0.0663,32.53,194.03,112.71,32.85
60400,5.301,0.0803,26.06,137.36,181.14,31.01
60400,5.187,0.0475,6.61,224.45,83.71,35.29
60400,5.177,0.1261,17.11,215.96,31.29,96.37
60400,5.082,0.0388,26.60,200.72,142.45,11.65
60400,5.233,0.1288,12.85,93.68,205.65,62.19
60400,5.322,0.0236,26.21,171.97,170.83,3.61
60400,5.144,0.1036,12.72,7.34,326.85,19.90
60400,5.134,0.0339,18.63,183.05,108.58,65.40
60400,5.193,0.1305,17.39,152.29,156.68,47.12
60400,5.193,0.1488,14.34,35.81,279.49,36.40
60400,5.147,0.1147,11.18,213.76,99.11,37.87
60400,5.254,0.0714,22.11,134.57,233.68,346.93
58962,5.135,0.0792,31.52,9.95,32.72,149.33
60400,5.157,0.0871,21.34,235.03,65.24,52.52
60400,5.299,0.0811,20.27,204.59,79.21,66.95
60400,5.133,0.0953,25.71,68.16,243.21,44.07
60400,5.199,0.0982,2.20,73.43,162.53,101.24
60400,5.146,0.1218,14.45,78.26,227.74,51.06
60400,5.257,0.0780,15.06,245.22,54.55,57.76
60400,5.183,0.0622,7.67,209.46,109.11,10.19
60400,5.158,0.1003,27.51,47.30,271.33,36.48
60400,5.298,0.0476,30.37,232.85,44.52,68.04
60400,5.21,0.0535,32.45,59.38,300.09,337.72
60400,5.159,0.2485,10.07,62.60,271.94,36.34
60400,5.226,0.0691,18.88,18.23,312.85,9.59
